Policy Type Name,a_group,Insured'S Gender,perfecture_name,address Count
M.I.P,61-64,2,Okayama,1
M.I.P,greater than 64,1,Aichi,4
M.I.P,greater than 64,1,Chiba,2
M.I.P,greater than 64,1,Fukuoka,2
M.I.P,greater than 64,1,Gunma,1
M.I.P,greater than 64,1,Hiroshima,2
M.I.P,greater than 64,1,Hokkaido,3
M.I.P,greater than 64,1,Hyōgo,1
M.I.P,greater than 64,1,Ibaraki,1
M.I.P,greater than 64,1,Kagoshima,1
M.I.P,greater than 64,1,Kanagawa,2
M.I.P,greater than 64,1,Miyagi,2
M.I.P,greater than 64,1,Miyazaki,2
M.I.P,greater than 64,1,Osaka,3
M.I.P,greater than 64,1,Saitama,1
M.I.P,greater than 64,1,Shizuoka,2
M.I.P,greater than 64,1,Tochigi,1
M.I.P,greater than 64,1,Tokushima,1
M.I.P,greater than 64,1,Tokyo,2
M.I.P,greater than 64,1,Toyama,1
M.I.P,greater than 64,1,Yamaguchi,2
M.I.P,greater than 64,2,Ehime,1
M.I.P,greater than 64,2,Fukuoka,1
M.I.P,greater than 64,2,Hiroshima,1
M.I.P,greater than 64,2,Hokkaido,1
M.I.P,greater than 64,2,Miyagi,1
M.I.P,greater than 64,2,Tokyo,1
Nursing care,31-40,1,Miyazaki,1
Nursing care,31-40,1,Tokyo,1
Nursing care,31-40,2,Kanagawa,2
Nursing care,31-40,2,Tokyo,2
Nursing care,41-50,1,Kanagawa,2
Nursing care,41-50,1,Shizuoka,1
Nursing care,41-50,2,Aichi,1
Nursing care,41-50,2,Ishikawa,1
Nursing care,51-60,1,Aichi,1
Nursing care,51-60,1,Chiba,2
Nursing care,51-60,1,Fukuoka,3
Nursing care,51-60,1,Gunma,1
Nursing care,51-60,1,Hokkaido,1
Nursing care,51-60,1,Ishikawa,1
Nursing care,51-60,1,Kagawa,1
Nursing care,51-60,1,Kanagawa,6
Nursing care,51-60,1,Kumamoto,1
Nursing care,51-60,1,Kyoto,1
Nursing care,51-60,1,Nagano,1
Nursing care,51-60,1,Saitama,3
Nursing care,51-60,1,Shizuoka,2
Nursing care,51-60,1,Tochigi,1
Nursing care,51-60,1,Tokyo,8
Nursing care,51-60,2,Chiba,1
Nursing care,51-60,2,Fukuoka,2
Nursing care,51-60,2,Hyōgo,2
Nursing care,51-60,2,Ibaraki,1
Nursing care,51-60,2,Kagoshima,1
Nursing care,51-60,2,Kanagawa,6
Nursing care,51-60,2,Mie,1
Nursing care,51-60,2,Miyazaki,1
Nursing care,51-60,2,Saitama,1
Nursing care,51-60,2,Tokyo,3
Nursing care,61-64,1,Miyazaki,2
Nursing care,61-64,1,Nara,1
Nursing care,61-64,1,Tokyo,2
Nursing care,61-64,2,Chiba,1
Nursing care,61-64,2,Fukui,1
Nursing care,61-64,2,Miyazaki,1
Nursing care,61-64,2,Tokyo,7
Nursing care,61-64,2,Toyama,1
Nursing care,greater than 64,1,Gunma,1
Nursing care,greater than 64,1,Kagawa,1
Nursing care,greater than 64,1,Kanagawa,1
Nursing care,greater than 64,1,Saitama,1
Nursing care,greater than 64,1,Tokyo,1
Nursing care,greater than 64,1,Yamaguchi,1
Nursing care,greater than 64,2,Aichi,1
Nursing care,greater than 64,2,Kyoto,1
Nursing care,greater than 64,2,Tokyo,1
Term life,18-22,1,Aichi,1
Term life,18-22,1,Akita,1
Term life,18-22,1,Ehime,1
Term life,18-22,1,Fukuoka,4
Term life,18-22,1,Hiroshima,3
Term life,18-22,1,Hokkaido,2
Term life,18-22,1,Hyōgo,2
Term life,18-22,1,Ibaraki,3
Term life,18-22,1,Kanagawa,3
Term life,18-22,1,Kumamoto,2
Term life,18-22,1,Kyoto,1
Term life,18-22,1,Mie,1
Term life,18-22,1,Niigata,1
Term life,18-22,1,Saga,1
Term life,18-22,1,Saitama,1
Term life,18-22,1,Shizuoka,1
Term life,18-22,1,Tochigi,2
Term life,18-22,1,Tokyo,2
Term life,18-22,1,Toyama,1
Term life,18-22,2,Aichi,1
Term life,18-22,2,Fukuoka,1
Term life,18-22,2,Hokkaido,1
Term life,18-22,2,Kumamoto,1
Term life,18-22,2,Nagano,2
Term life,18-22,2,Osaka,1
Term life,18-22,2,Tokyo,1
Term life,23-30,1,Aichi,7
Term life,23-30,1,Akita,1
Term life,23-30,1,Aomori,8
Term life,23-30,1,Chiba,5
Term life,23-30,1,Ehime,1
Term life,23-30,1,Fukui,3
Term life,23-30,1,Fukuoka,4
Term life,23-30,1,Fukushima,4
Term life,23-30,1,Gifu,4
Term life,23-30,1,Gunma,3
Term life,23-30,1,Hiroshima,7
Term life,23-30,1,Hokkaido,5
Term life,23-30,1,Hyōgo,3
Term life,23-30,1,Ibaraki,5
Term life,23-30,1,Ishikawa,2
Term life,23-30,1,Kagawa,1
Term life,23-30,1,Kagoshima,2
Term life,23-30,1,Kanagawa,9
Term life,23-30,1,Kumamoto,3
Term life,23-30,1,Kyoto,3
Term life,23-30,1,Miyagi,4
Term life,23-30,1,Miyazaki,3
Term life,23-30,1,Nagano,1
Term life,23-30,1,Naoasaki,1
Term life,23-30,1,Niigata,5
Term life,23-30,1,Okayama,2
Term life,23-30,1,Okinawa,1
Term life,23-30,1,Osaka,4
Term life,23-30,1,Saga,1
Term life,23-30,1,Saitama,8
Term life,23-30,1,Shiga,1
Term life,23-30,1,Shizuoka,7
Term life,23-30,1,Tochigi,4
Term life,23-30,1,Tokushima,1
Term life,23-30,1,Tokyo,20
Term life,23-30,1,Tottori,2
Term life,23-30,1,Toyama,3
Term life,23-30,1,Wakayama,2
Term life,23-30,1,Yamagata,1
Term life,23-30,1,Yamaguchi,1
Term life,23-30,1,Yamanashi,1
Term life,23-30,2,Aichi,3
Term life,23-30,2,Chiba,4
Term life,23-30,2,Fukushima,1
Term life,23-30,2,Hokkaido,3
Term life,23-30,2,Ibaraki,1
Term life,23-30,2,Kagawa,1
Term life,23-30,2,Kanagawa,5
Term life,23-30,2,Okinawa,1
Term life,23-30,2,Osaka,1
Term life,23-30,2,Saitama,3
Term life,23-30,2,Tokyo,6
Term life,23-30,2,Toyama,1
Term life,31-40,1,Aichi,22
Term life,31-40,1,Akita,10
Term life,31-40,1,Aomori,14
Term life,31-40,1,Chiba,42
Term life,31-40,1,Ehime,16
Term life,31-40,1,Fukui,4
Term life,31-40,1,Fukuoka,45
Term life,31-40,1,Fukushima,14
Term life,31-40,1,Gifu,8
Term life,31-40,1,Gunma,11
Term life,31-40,1,Hiroshima,30
Term life,31-40,1,Hokkaido,51
Term life,31-40,1,Hyōgo,19
Term life,31-40,1,Ibaraki,25
Term life,31-40,1,Ishikawa,13
Term life,31-40,1,Kagawa,6
Term life,31-40,1,Kagoshima,15
Term life,31-40,1,Kanagawa,76
Term life,31-40,1,Kochi,5
Term life,31-40,1,Kumamoto,14
Term life,31-40,1,Kyoto,23
Term life,31-40,1,Mie,12
Term life,31-40,1,Miyagi,14
Term life,31-40,1,Miyazaki,18
Term life,31-40,1,Nagano,17
Term life,31-40,1,Naoasaki,6
Term life,31-40,1,Nara,6
Term life,31-40,1,Niigata,18
Term life,31-40,1,Oita,7
Term life,31-40,1,Okayama,15
Term life,31-40,1,Okinawa,4
Term life,31-40,1,Osaka,52
Term life,31-40,1,Saga,5
Term life,31-40,1,Saitama,44
Term life,31-40,1,Shiga,3
Term life,31-40,1,Shizuoka,19
Term life,31-40,1,Tochigi,9
Term life,31-40,1,Tokushima,3
Term life,31-40,1,Tokyo,151
Term life,31-40,1,Tottori,1
Term life,31-40,1,Toyama,14
Term life,31-40,1,Wakayama,4
Term life,31-40,1,Yamagata,9
Term life,31-40,1,Yamaguchi,14
Term life,31-40,1,Yamanashi,4
Term life,31-40,2,Aichi,2
Term life,31-40,2,Akita,1
Term life,31-40,2,Chiba,5
Term life,31-40,2,Ehime,1
Term life,31-40,2,Fukuoka,4
Term life,31-40,2,Fukushima,1
Term life,31-40,2,Gunma,2
Term life,31-40,2,Hiroshima,3
Term life,31-40,2,Hokkaido,4
Term life,31-40,2,Hyōgo,5
Term life,31-40,2,Ibaraki,5
Term life,31-40,2,Ishikawa,2
Term life,31-40,2,Kagoshima,3
Term life,31-40,2,Kanagawa,14
Term life,31-40,2,Kochi,1
Term life,31-40,2,Kyoto,2
Term life,31-40,2,Mie,1
Term life,31-40,2,Miyagi,1
Term life,31-40,2,Miyazaki,2
Term life,31-40,2,Nagano,4
Term life,31-40,2,Naoasaki,1
Term life,31-40,2,Nara,1
Term life,31-40,2,Niigata,2
Term life,31-40,2,Oita,1
Term life,31-40,2,Okayama,7
Term life,31-40,2,Okinawa,4
Term life,31-40,2,Osaka,6
Term life,31-40,2,Saga,1
Term life,31-40,2,Saitama,6
Term life,31-40,2,Shizuoka,5
Term life,31-40,2,Tochigi,4
Term life,31-40,2,Tokyo,26
Term life,31-40,2,Tottori,1
Term life,31-40,2,Toyama,2
Term life,31-40,2,Wakayama,1
Term life,31-40,2,Yamagata,1
Term life,31-40,2,Yamaguchi,3
Term life,41-50,1,Aichi,81
Term life,41-50,1,Akita,17
Term life,41-50,1,Aomori,17
Term life,41-50,1,Chiba,72
Term life,41-50,1,Ehime,22
Term life,41-50,1,Fukui,12
Term life,41-50,1,Fukuoka,98
Term life,41-50,1,Fukushima,21
Term life,41-50,1,Gifu,26
Term life,41-50,1,Gunma,25
Term life,41-50,1,Hiroshima,54
Term life,41-50,1,Hokkaido,104
Term life,41-50,1,Hyōgo,54
Term life,41-50,1,Ibaraki,39
Term life,41-50,1,Ishikawa,30
Term life,41-50,1,Kagawa,10
Term life,41-50,1,Kagoshima,31
Term life,41-50,1,Kanagawa,153
Term life,41-50,1,Kochi,11
Term life,41-50,1,Kumamoto,37
Term life,41-50,1,Kyoto,25
Term life,41-50,1,Mie,18
Term life,41-50,1,Miyagi,44
Term life,41-50,1,Miyazaki,19
Term life,41-50,1,Nagano,48
Term life,41-50,1,Naoasaki,13
Term life,41-50,1,Nara,14
Term life,41-50,1,Niigata,36
Term life,41-50,1,Oita,11
Term life,41-50,1,Okayama,21
Term life,41-50,1,Okinawa,11
Term life,41-50,1,Osaka,129
Term life,41-50,1,Saga,8
Term life,41-50,1,Saitama,83
Term life,41-50,1,Shiga,15
Term life,41-50,1,Shimane,3
Term life,41-50,1,Shizuoka,54
Term life,41-50,1,Tochigi,19
Term life,41-50,1,Tokushima,8
Term life,41-50,1,Tokyo,288
Term life,41-50,1,Tottori,1
Term life,41-50,1,Toyama,26
Term life,41-50,1,Wakayama,16
Term life,41-50,1,Yamagata,25
Term life,41-50,1,Yamaguchi,29
Term life,41-50,1,Yamanashi,8
Term life,41-50,2,Aichi,5
Term life,41-50,2,Akita,2
Term life,41-50,2,Aomori,1
Term life,41-50,2,Chiba,15
Term life,41-50,2,Ehime,4
Term life,41-50,2,Fukui,2
Term life,41-50,2,Fukuoka,11
Term life,41-50,2,Fukushima,4
Term life,41-50,2,Gifu,3
Term life,41-50,2,Gunma,4
Term life,41-50,2,Hiroshima,5
Term life,41-50,2,Hokkaido,13
Term life,41-50,2,Hyōgo,4
Term life,41-50,2,Ibaraki,6
Term life,41-50,2,Ishikawa,5
Term life,41-50,2,Kagawa,2
Term life,41-50,2,Kagoshima,4
Term life,41-50,2,Kanagawa,12
Term life,41-50,2,Kumamoto,4
Term life,41-50,2,Kyoto,4
Term life,41-50,2,Mie,3
Term life,41-50,2,Miyagi,8
Term life,41-50,2,Miyazaki,3
Term life,41-50,2,Nagano,5
Term life,41-50,2,Naoasaki,2
Term life,41-50,2,Nara,2
Term life,41-50,2,Niigata,11
Term life,41-50,2,Oita,3
Term life,41-50,2,Okayama,6
Term life,41-50,2,Osaka,18
Term life,41-50,2,Saga,2
Term life,41-50,2,Saitama,16
Term life,41-50,2,Shiga,2
Term life,41-50,2,Shimane,1
Term life,41-50,2,Shizuoka,11
Term life,41-50,2,Tochigi,3
Term life,41-50,2,Tokushima,1
Term life,41-50,2,Tokyo,43
Term life,41-50,2,Tottori,1
Term life,41-50,2,Toyama,2
Term life,41-50,2,Wakayama,1
Term life,41-50,2,Yamagata,1
Term life,41-50,2,Yamaguchi,3
Term life,51-60,1,Aichi,106
Term life,51-60,1,Akita,24
Term life,51-60,1,Aomori,25
Term life,51-60,1,Chiba,115
Term life,51-60,1,Ehime,23
Term life,51-60,1,Fukui,26
Term life,51-60,1,Fukuoka,105
Term life,51-60,1,Fukushima,24
Term life,51-60,1,Gifu,25
Term life,51-60,1,Gunma,43
Term life,51-60,1,Hiroshima,56
Term life,51-60,1,Hokkaido,121
Term life,51-60,1,Hyōgo,93
Term life,51-60,1,Ibaraki,48
Term life,51-60,1,Ishikawa,33
Term life,51-60,1,Kagawa,17
Term life,51-60,1,Kagoshima,49
Term life,51-60,1,Kanagawa,178
Term life,51-60,1,Kochi,14
Term life,51-60,1,Kumamoto,32
Term life,51-60,1,Kyoto,58
Term life,51-60,1,Mie,24
Term life,51-60,1,Miyagi,49
Term life,51-60,1,Miyazaki,25
Term life,51-60,1,Nagano,44
Term life,51-60,1,Naoasaki,17
Term life,51-60,1,Nara,25
Term life,51-60,1,Niigata,56
Term life,51-60,1,Oita,22
Term life,51-60,1,Okayama,39
Term life,51-60,1,Okinawa,4
Term life,51-60,1,Osaka,168
Term life,51-60,1,Saga,15
Term life,51-60,1,Saitama,137
Term life,51-60,1,Shiga,13
Term life,51-60,1,Shimane,3
Term life,51-60,1,Shizuoka,84
Term life,51-60,1,Tochigi,48
Term life,51-60,1,Tokushima,12
Term life,51-60,1,Tokyo,465
Term life,51-60,1,Tottori,5
Term life,51-60,1,Toyama,27
Term life,51-60,1,Wakayama,24
Term life,51-60,1,Yamagata,16
Term life,51-60,1,Yamaguchi,36
Term life,51-60,1,Yamanashi,14
Term life,51-60,2,Aichi,17
Term life,51-60,2,Akita,3
Term life,51-60,2,Aomori,8
Term life,51-60,2,Chiba,24
Term life,51-60,2,Ehime,5
Term life,51-60,2,Fukui,1
Term life,51-60,2,Fukuoka,27
Term life,51-60,2,Fukushima,8
Term life,51-60,2,Gifu,3
Term life,51-60,2,Gunma,6
Term life,51-60,2,Hiroshima,14
Term life,51-60,2,Hokkaido,28
Term life,51-60,2,Hyōgo,19
Term life,51-60,2,Ibaraki,11
Term life,51-60,2,Ishikawa,6
Term life,51-60,2,Kagawa,2
Term life,51-60,2,Kagoshima,6
Term life,51-60,2,Kanagawa,35
Term life,51-60,2,Kochi,5
Term life,51-60,2,Kumamoto,13
Term life,51-60,2,Kyoto,11
Term life,51-60,2,Mie,3
Term life,51-60,2,Miyagi,9
Term life,51-60,2,Miyazaki,7
Term life,51-60,2,Nagano,10
Term life,51-60,2,Naoasaki,3
Term life,51-60,2,Nara,7
Term life,51-60,2,Niigata,20
Term life,51-60,2,Oita,3
Term life,51-60,2,Okayama,7
Term life,51-60,2,Osaka,34
Term life,51-60,2,Saga,1
Term life,51-60,2,Saitama,19
Term life,51-60,2,Shiga,2
Term life,51-60,2,Shizuoka,16
Term life,51-60,2,Tochigi,6
Term life,51-60,2,Tokushima,2
Term life,51-60,2,Tokyo,85
Term life,51-60,2,Tottori,4
Term life,51-60,2,Toyama,7
Term life,51-60,2,Wakayama,3
Term life,51-60,2,Yamagata,5
Term life,51-60,2,Yamaguchi,5
Term life,51-60,2,Yamanashi,1
Term life,61-64,1,Aichi,23
Term life,61-64,1,Akita,14
Term life,61-64,1,Aomori,9
Term life,61-64,1,Chiba,25
Term life,61-64,1,Ehime,7
Term life,61-64,1,Fukui,9
Term life,61-64,1,Fukuoka,39
Term life,61-64,1,Fukushima,11
Term life,61-64,1,Gifu,15
Term life,61-64,1,Gunma,9
Term life,61-64,1,Hiroshima,15
Term life,61-64,1,Hokkaido,44
Term life,61-64,1,Hyōgo,29
Term life,61-64,1,Ibaraki,17
Term life,61-64,1,Ishikawa,13
Term life,61-64,1,Kagawa,5
Term life,61-64,1,Kagoshima,9
Term life,61-64,1,Kanagawa,31
Term life,61-64,1,Kochi,5
Term life,61-64,1,Kumamoto,9
Term life,61-64,1,Kyoto,17
Term life,61-64,1,Mie,5
Term life,61-64,1,Miyagi,12
Term life,61-64,1,Miyazaki,7
Term life,61-64,1,Nagano,10
Term life,61-64,1,Naoasaki,11
Term life,61-64,1,Nara,5
Term life,61-64,1,Niigata,18
Term life,61-64,1,Oita,4
Term life,61-64,1,Okayama,11
Term life,61-64,1,Okinawa,1
Term life,61-64,1,Osaka,39
Term life,61-64,1,Saga,7
Term life,61-64,1,Saitama,30
Term life,61-64,1,Shiga,4
Term life,61-64,1,Shimane,5
Term life,61-64,1,Shizuoka,21
Term life,61-64,1,Tochigi,12
Term life,61-64,1,Tokushima,3
Term life,61-64,1,Tokyo,116
Term life,61-64,1,Tottori,1
Term life,61-64,1,Toyama,9
Term life,61-64,1,Wakayama,5
Term life,61-64,1,Yamagata,6
Term life,61-64,1,Yamaguchi,16
Term life,61-64,1,Yamanashi,1
Term life,61-64,2,Aichi,7
Term life,61-64,2,Akita,2
Term life,61-64,2,Aomori,4
Term life,61-64,2,Chiba,13
Term life,61-64,2,Ehime,4
Term life,61-64,2,Fukui,3
Term life,61-64,2,Fukuoka,8
Term life,61-64,2,Fukushima,3
Term life,61-64,2,Gifu,3
Term life,61-64,2,Gunma,3
Term life,61-64,2,Hokkaido,11
Term life,61-64,2,Hyōgo,4
Term life,61-64,2,Ibaraki,3
Term life,61-64,2,Ishikawa,3
Term life,61-64,2,Kagawa,3
Term life,61-64,2,Kagoshima,4
Term life,61-64,2,Kanagawa,14
Term life,61-64,2,Kochi,3
Term life,61-64,2,Kumamoto,3
Term life,61-64,2,Kyoto,2
Term life,61-64,2,Mie,2
Term life,61-64,2,Miyagi,4
Term life,61-64,2,Miyazaki,4
Term life,61-64,2,Nagano,2
Term life,61-64,2,Naoasaki,2
Term life,61-64,2,Nara,2
Term life,61-64,2,Niigata,6
Term life,61-64,2,Oita,1
Term life,61-64,2,Okayama,2
Term life,61-64,2,Osaka,17
Term life,61-64,2,Saga,4
Term life,61-64,2,Saitama,14
Term life,61-64,2,Shizuoka,3
Term life,61-64,2,Tochigi,4
Term life,61-64,2,Tokushima,1
Term life,61-64,2,Tokyo,23
Term life,61-64,2,Toyama,3
Term life,61-64,2,Wakayama,2
Term life,61-64,2,Yamagata,2
Term life,61-64,2,Yamaguchi,2
Term life,greater than 64,1,Aichi,30
Term life,greater than 64,1,Akita,7
Term life,greater than 64,1,Aomori,13
Term life,greater than 64,1,Chiba,38
Term life,greater than 64,1,Ehime,14
Term life,greater than 64,1,Fukui,5
Term life,greater than 64,1,Fukuoka,36
Term life,greater than 64,1,Fukushima,14
Term life,greater than 64,1,Gifu,11
Term life,greater than 64,1,Gunma,13
Term life,greater than 64,1,Hiroshima,15
Term life,greater than 64,1,Hokkaido,45
Term life,greater than 64,1,Hyōgo,29
Term life,greater than 64,1,Ibaraki,24
Term life,greater than 64,1,Ishikawa,10
Term life,greater than 64,1,Kagawa,12
Term life,greater than 64,1,Kagoshima,11
Term life,greater than 64,1,Kanagawa,45
Term life,greater than 64,1,Kochi,11
Term life,greater than 64,1,Kumamoto,36
Term life,greater than 64,1,Kyoto,13
Term life,greater than 64,1,Mie,4
Term life,greater than 64,1,Miyagi,16
Term life,greater than 64,1,Miyazaki,18
Term life,greater than 64,1,Nagano,27
Term life,greater than 64,1,Naoasaki,10
Term life,greater than 64,1,Nara,7
Term life,greater than 64,1,Niigata,22
Term life,greater than 64,1,Oita,2
Term life,greater than 64,1,Okayama,14
Term life,greater than 64,1,Okinawa,2
Term life,greater than 64,1,Osaka,41
Term life,greater than 64,1,Saga,7
Term life,greater than 64,1,Saitama,47
Term life,greater than 64,1,Shiga,2
Term life,greater than 64,1,Shimane,4
Term life,greater than 64,1,Shizuoka,26
Term life,greater than 64,1,Tochigi,19
Term life,greater than 64,1,Tokushima,6
Term life,greater than 64,1,Tokyo,176
Term life,greater than 64,1,Tottori,1
Term life,greater than 64,1,Toyama,13
Term life,greater than 64,1,Wakayama,4
Term life,greater than 64,1,Yamagata,8
Term life,greater than 64,1,Yamaguchi,26
Term life,greater than 64,1,Yamanashi,7
Term life,greater than 64,2,Aichi,9
Term life,greater than 64,2,Akita,3
Term life,greater than 64,2,Aomori,3
Term life,greater than 64,2,Chiba,13
Term life,greater than 64,2,Ehime,8
Term life,greater than 64,2,Fukui,9
Term life,greater than 64,2,Fukuoka,14
Term life,greater than 64,2,Fukushima,9
Term life,greater than 64,2,Gifu,5
Term life,greater than 64,2,Gunma,7
Term life,greater than 64,2,Hiroshima,5
Term life,greater than 64,2,Hokkaido,15
Term life,greater than 64,2,Hyōgo,7
Term life,greater than 64,2,Ibaraki,13
Term life,greater than 64,2,Ishikawa,1
Term life,greater than 64,2,Kagawa,6
Term life,greater than 64,2,Kagoshima,9
Term life,greater than 64,2,Kanagawa,32
Term life,greater than 64,2,Kochi,3
Term life,greater than 64,2,Kumamoto,7
Term life,greater than 64,2,Kyoto,6
Term life,greater than 64,2,Mie,1
Term life,greater than 64,2,Miyagi,4
Term life,greater than 64,2,Miyazaki,5
Term life,greater than 64,2,Nagano,9
Term life,greater than 64,2,Naoasaki,6
Term life,greater than 64,2,Nara,4
Term life,greater than 64,2,Niigata,4
Term life,greater than 64,2,Oita,5
Term life,greater than 64,2,Okayama,7
Term life,greater than 64,2,Okinawa,1
Term life,greater than 64,2,Osaka,23
Term life,greater than 64,2,Saitama,20
Term life,greater than 64,2,Shiga,4
Term life,greater than 64,2,Shimane,2
Term life,greater than 64,2,Shizuoka,3
Term life,greater than 64,2,Tochigi,6
Term life,greater than 64,2,Tokushima,6
Term life,greater than 64,2,Tokyo,58
Term life,greater than 64,2,Tottori,1
Term life,greater than 64,2,Toyama,6
Term life,greater than 64,2,Wakayama,3
Term life,greater than 64,2,Yamagata,4
Term life,greater than 64,2,Yamaguchi,8
Term life,greater than 64,2,Yamanashi,1
VL Endowment,18-22,1,Aichi,1
VL Endowment,18-22,1,Gunma,4
VL Endowment,18-22,1,Hiroshima,8
VL Endowment,18-22,1,Kagoshima,4
VL Endowment,18-22,1,Kumamoto,6
VL Endowment,18-22,1,Kyoto,1
VL Endowment,18-22,1,Nagano,9
VL Endowment,18-22,1,Osaka,5
VL Endowment,18-22,1,Shizuoka,1
VL Endowment,18-22,2,Aichi,1
VL Endowment,18-22,2,Hiroshima,10
VL Endowment,18-22,2,Hokkaido,1
VL Endowment,18-22,2,Kanagawa,1
VL Endowment,18-22,2,Kumamoto,3
VL Endowment,18-22,2,Miyazaki,3
VL Endowment,18-22,2,Nagano,6
VL Endowment,18-22,2,Osaka,15
VL Endowment,18-22,2,Tokyo,1
VL Endowment,23-30,1,Aichi,1
VL Endowment,23-30,1,Chiba,1
VL Endowment,23-30,1,Ehime,7
VL Endowment,23-30,1,Gunma,1
VL Endowment,23-30,1,Hiroshima,31
VL Endowment,23-30,1,Hokkaido,4
VL Endowment,23-30,1,Kagoshima,11
VL Endowment,23-30,1,Kumamoto,9
VL Endowment,23-30,1,Kyoto,6
VL Endowment,23-30,1,Miyagi,3
VL Endowment,23-30,1,Miyazaki,1
VL Endowment,23-30,1,Nagano,20
VL Endowment,23-30,1,Osaka,28
VL Endowment,23-30,1,Saitama,1
VL Endowment,23-30,1,Shiga,1
VL Endowment,23-30,1,Shizuoka,1
VL Endowment,23-30,1,Tokyo,7
VL Endowment,23-30,2,Fukuoka,1
VL Endowment,23-30,2,Gunma,1
VL Endowment,23-30,2,Hiroshima,17
VL Endowment,23-30,2,Hokkaido,3
VL Endowment,23-30,2,Kagawa,2
VL Endowment,23-30,2,Kagoshima,1
VL Endowment,23-30,2,Kumamoto,1
VL Endowment,23-30,2,Kyoto,4
VL Endowment,23-30,2,Miyazaki,3
VL Endowment,23-30,2,Nagano,18
VL Endowment,23-30,2,Osaka,12
VL Endowment,23-30,2,Saitama,2
VL Endowment,23-30,2,Tokyo,4
VL Endowment,31-40,1,Aichi,4
VL Endowment,31-40,1,Chiba,2
VL Endowment,31-40,1,Ehime,8
VL Endowment,31-40,1,Fukushima,1
VL Endowment,31-40,1,Gunma,7
VL Endowment,31-40,1,Hiroshima,86
VL Endowment,31-40,1,Hokkaido,1
VL Endowment,31-40,1,Ishikawa,1
VL Endowment,31-40,1,Kagawa,1
VL Endowment,31-40,1,Kagoshima,11
VL Endowment,31-40,1,Kanagawa,1
VL Endowment,31-40,1,Kochi,2
VL Endowment,31-40,1,Kumamoto,9
VL Endowment,31-40,1,Kyoto,9
VL Endowment,31-40,1,Miyagi,4
VL Endowment,31-40,1,Miyazaki,1
VL Endowment,31-40,1,Nagano,13
VL Endowment,31-40,1,Osaka,43
VL Endowment,31-40,1,Saitama,1
VL Endowment,31-40,1,Shiga,2
VL Endowment,31-40,1,Tochigi,1
VL Endowment,31-40,1,Tokyo,3
VL Endowment,31-40,1,Yamanashi,4
VL Endowment,31-40,2,Aichi,4
VL Endowment,31-40,2,Akita,1
VL Endowment,31-40,2,Chiba,2
VL Endowment,31-40,2,Ehime,2
VL Endowment,31-40,2,Fukuoka,7
VL Endowment,31-40,2,Fukushima,1
VL Endowment,31-40,2,Hiroshima,16
VL Endowment,31-40,2,Hokkaido,3
VL Endowment,31-40,2,Hyōgo,1
VL Endowment,31-40,2,Kagoshima,3
VL Endowment,31-40,2,Kumamoto,8
VL Endowment,31-40,2,Miyazaki,2
VL Endowment,31-40,2,Nagano,10
VL Endowment,31-40,2,Osaka,13
VL Endowment,31-40,2,Saitama,1
VL Endowment,31-40,2,Shiga,1
VL Endowment,31-40,2,Tokyo,5
VL Endowment,41-50,1,Aichi,8
VL Endowment,41-50,1,Ehime,5
VL Endowment,41-50,1,Gunma,6
VL Endowment,41-50,1,Hiroshima,83
VL Endowment,41-50,1,Hokkaido,5
VL Endowment,41-50,1,Kagoshima,12
VL Endowment,41-50,1,Kanagawa,1
VL Endowment,41-50,1,Kumamoto,12
VL Endowment,41-50,1,Kyoto,5
VL Endowment,41-50,1,Miyagi,2
VL Endowment,41-50,1,Miyazaki,5
VL Endowment,41-50,1,Nagano,13
VL Endowment,41-50,1,Osaka,30
VL Endowment,41-50,1,Saitama,1
VL Endowment,41-50,1,Tochigi,4
VL Endowment,41-50,1,Tokyo,8
VL Endowment,41-50,2,Aichi,2
VL Endowment,41-50,2,Ehime,1
VL Endowment,41-50,2,Fukuoka,1
VL Endowment,41-50,2,Gunma,5
VL Endowment,41-50,2,Hiroshima,79
VL Endowment,41-50,2,Kagoshima,5
VL Endowment,41-50,2,Kanagawa,1
VL Endowment,41-50,2,Kumamoto,8
VL Endowment,41-50,2,Kyoto,3
VL Endowment,41-50,2,Miyazaki,1
VL Endowment,41-50,2,Nagano,4
VL Endowment,41-50,2,Osaka,12
VL Endowment,41-50,2,Saitama,2
VL Endowment,41-50,2,Shizuoka,1
VL Endowment,41-50,2,Tochigi,1
VL Endowment,41-50,2,Tokyo,2
VL Endowment,41-50,2,Yamanashi,1
VL Endowment,51-60,1,Aichi,7
VL Endowment,51-60,1,Chiba,1
VL Endowment,51-60,1,Ehime,1
VL Endowment,51-60,1,Gunma,2
VL Endowment,51-60,1,Hiroshima,127
VL Endowment,51-60,1,Kagawa,1
VL Endowment,51-60,1,Kagoshima,7
VL Endowment,51-60,1,Kanagawa,1
VL Endowment,51-60,1,Kochi,1
VL Endowment,51-60,1,Kumamoto,10
VL Endowment,51-60,1,Kyoto,1
VL Endowment,51-60,1,Nagano,7
VL Endowment,51-60,1,Osaka,15
VL Endowment,51-60,1,Shiga,1
VL Endowment,51-60,1,Shizuoka,1
VL Endowment,51-60,1,Tochigi,1
VL Endowment,51-60,1,Tokyo,6
VL Endowment,51-60,2,Aichi,1
VL Endowment,51-60,2,Akita,1
VL Endowment,51-60,2,Hiroshima,97
VL Endowment,51-60,2,Hokkaido,1
