Policy Type Name,a_group,Policyholder'S_Gender,perfecture_name,address Count
Dread Disease W.L.,23-30,2,Niigata,57
Dread Disease W.L.,23-30,2,Oita,18
Dread Disease W.L.,23-30,2,Okayama,54
Dread Disease W.L.,23-30,2,Okinawa,19
Dread Disease W.L.,23-30,2,Osaka,166
Dread Disease W.L.,23-30,2,Saga,21
Dread Disease W.L.,23-30,2,Saitama,126
Dread Disease W.L.,23-30,2,Shiga,34
Dread Disease W.L.,23-30,2,Shimane,10
Dread Disease W.L.,23-30,2,Shizuoka,72
Dread Disease W.L.,23-30,2,Tochigi,66
Dread Disease W.L.,23-30,2,Tokushima,20
Dread Disease W.L.,23-30,2,Tokyo,302
Dread Disease W.L.,23-30,2,Tottori,49
Dread Disease W.L.,23-30,2,Toyama,44
Dread Disease W.L.,23-30,2,Wakayama,24
Dread Disease W.L.,23-30,2,Yamagata,23
Dread Disease W.L.,23-30,2,Yamaguchi,64
Dread Disease W.L.,23-30,2,Yamanashi,18
Dread Disease W.L.,31-40,1,Aichi,265
Dread Disease W.L.,31-40,1,Akita,52
Dread Disease W.L.,31-40,1,Aomori,66
Dread Disease W.L.,31-40,1,Chiba,258
Dread Disease W.L.,31-40,1,Ehime,56
Dread Disease W.L.,31-40,1,Fukui,24
Dread Disease W.L.,31-40,1,Fukuoka,213
Dread Disease W.L.,31-40,1,Fukushima,53
Dread Disease W.L.,31-40,1,Gifu,66
Dread Disease W.L.,31-40,1,Gunma,87
Dread Disease W.L.,31-40,1,Hiroshima,107
Dread Disease W.L.,31-40,1,Hokkaido,230
Dread Disease W.L.,31-40,1,Hyōgo,161
Dread Disease W.L.,31-40,1,Ibaraki,80
Dread Disease W.L.,31-40,1,Ishikawa,53
Dread Disease W.L.,31-40,1,Kagawa,64
Dread Disease W.L.,31-40,1,Kagoshima,68
Dread Disease W.L.,31-40,1,Kanagawa,404
Dread Disease W.L.,31-40,1,Kochi,37
Dread Disease W.L.,31-40,1,Kumamoto,57
Dread Disease W.L.,31-40,1,Kyoto,71
Dread Disease W.L.,31-40,1,Mie,52
Dread Disease W.L.,31-40,1,Miyagi,111
Dread Disease W.L.,31-40,1,Miyazaki,62
Dread Disease W.L.,31-40,1,Nagano,90
Dread Disease W.L.,31-40,1,Naoasaki,52
Dread Disease W.L.,31-40,1,Nara,36
Dread Disease W.L.,31-40,1,Niigata,75
Dread Disease W.L.,31-40,1,Oita,30
Dread Disease W.L.,31-40,1,Okayama,67
Dread Disease W.L.,31-40,1,Okinawa,53
Dread Disease W.L.,31-40,1,Osaka,333
Dread Disease W.L.,31-40,1,Saga,21
Dread Disease W.L.,31-40,1,Saitama,348
Dread Disease W.L.,31-40,1,Shiga,49
Dread Disease W.L.,31-40,1,Shimane,13
Dread Disease W.L.,31-40,1,Shizuoka,123
Dread Disease W.L.,31-40,1,Tochigi,90
Dread Disease W.L.,31-40,1,Tokushima,43
Dread Disease W.L.,31-40,1,Tokyo,660
Dread Disease W.L.,31-40,1,Tottori,58
Dread Disease W.L.,31-40,1,Toyama,41
Dread Disease W.L.,31-40,1,Wakayama,53
Dread Disease W.L.,31-40,1,Yamagata,33
Dread Disease W.L.,31-40,1,Yamaguchi,94
Dread Disease W.L.,31-40,1,Yamanashi,22
Dread Disease W.L.,31-40,2,Aichi,144
Dread Disease W.L.,31-40,2,Akita,23
Dread Disease W.L.,31-40,2,Aomori,28
Dread Disease W.L.,31-40,2,Chiba,112
Dread Disease W.L.,31-40,2,Ehime,36
Dread Disease W.L.,31-40,2,Fukui,23
Dread Disease W.L.,31-40,2,Fukuoka,137
Dread Disease W.L.,31-40,2,Fukushima,38
Dread Disease W.L.,31-40,2,Gifu,24
Dread Disease W.L.,31-40,2,Gunma,41
Dread Disease W.L.,31-40,2,Hiroshima,42
Dread Disease W.L.,31-40,2,Hokkaido,130
Dread Disease W.L.,31-40,2,Hyōgo,76
Dread Disease W.L.,31-40,2,Ibaraki,38
Dread Disease W.L.,31-40,2,Ishikawa,28
Dread Disease W.L.,31-40,2,Kagawa,51
Dread Disease W.L.,31-40,2,Kagoshima,75
Dread Disease W.L.,31-40,2,Kanagawa,165
Dread Disease W.L.,31-40,2,Kochi,32
Dread Disease W.L.,31-40,2,Kumamoto,43
Dread Disease W.L.,31-40,2,Kyoto,30
Dread Disease W.L.,31-40,2,Mie,48
Dread Disease W.L.,31-40,2,Miyagi,49
Dread Disease W.L.,31-40,2,Miyazaki,28
Dread Disease W.L.,31-40,2,Nagano,52
Dread Disease W.L.,31-40,2,Naoasaki,36
Dread Disease W.L.,31-40,2,Nara,25
Dread Disease W.L.,31-40,2,Niigata,53
Dread Disease W.L.,31-40,2,Oita,12
Dread Disease W.L.,31-40,2,Okayama,32
Dread Disease W.L.,31-40,2,Okinawa,15
Dread Disease W.L.,31-40,2,Osaka,144
Dread Disease W.L.,31-40,2,Saga,8
Dread Disease W.L.,31-40,2,Saitama,152
Dread Disease W.L.,31-40,2,Shiga,30
Dread Disease W.L.,31-40,2,Shimane,7
Dread Disease W.L.,31-40,2,Shizuoka,61
Dread Disease W.L.,31-40,2,Tochigi,69
Dread Disease W.L.,31-40,2,Tokushima,25
Dread Disease W.L.,31-40,2,Tokyo,325
Dread Disease W.L.,31-40,2,Tottori,39
Dread Disease W.L.,31-40,2,Toyama,20
Dread Disease W.L.,31-40,2,Wakayama,29
Dread Disease W.L.,31-40,2,Yamagata,28
Dread Disease W.L.,31-40,2,Yamaguchi,43
Dread Disease W.L.,31-40,2,Yamanashi,20
Dread Disease W.L.,41-50,1,Aichi,147
Dread Disease W.L.,41-50,1,Akita,30
Dread Disease W.L.,41-50,1,Aomori,45
Dread Disease W.L.,41-50,1,Chiba,136
Dread Disease W.L.,41-50,1,Ehime,29
Dread Disease W.L.,41-50,1,Fukui,16
Dread Disease W.L.,41-50,1,Fukuoka,125
Dread Disease W.L.,41-50,1,Fukushima,51
Dread Disease W.L.,41-50,1,Gifu,38
Dread Disease W.L.,41-50,1,Gunma,56
Dread Disease W.L.,41-50,1,Hiroshima,49
Dread Disease W.L.,41-50,1,Hokkaido,153
Dread Disease W.L.,41-50,1,Hyōgo,78
Dread Disease W.L.,41-50,1,Ibaraki,59
Dread Disease W.L.,41-50,1,Ishikawa,37
Dread Disease W.L.,41-50,1,Kagawa,39
Dread Disease W.L.,41-50,1,Kagoshima,71
Dread Disease W.L.,41-50,1,Kanagawa,171
Dread Disease W.L.,41-50,1,Kochi,21
Dread Disease W.L.,41-50,1,Kumamoto,35
Dread Disease W.L.,41-50,1,Kyoto,27
Dread Disease W.L.,41-50,1,Mie,46
Dread Disease W.L.,41-50,1,Miyagi,62
Dread Disease W.L.,41-50,1,Miyazaki,21
Dread Disease W.L.,41-50,1,Nagano,60
Dread Disease W.L.,41-50,1,Naoasaki,30
Dread Disease W.L.,41-50,1,Nara,28
Dread Disease W.L.,41-50,1,Niigata,73
Dread Disease W.L.,41-50,1,Oita,29
Dread Disease W.L.,41-50,1,Okayama,43
Dread Disease W.L.,41-50,1,Okinawa,14
Dread Disease W.L.,41-50,1,Osaka,147
Dread Disease W.L.,41-50,1,Saga,15
Dread Disease W.L.,41-50,1,Saitama,158
Dread Disease W.L.,41-50,1,Shiga,24
Dread Disease W.L.,41-50,1,Shimane,8
Dread Disease W.L.,41-50,1,Shizuoka,68
Dread Disease W.L.,41-50,1,Tochigi,96
Dread Disease W.L.,41-50,1,Tokushima,50
Dread Disease W.L.,41-50,1,Tokyo,302
Dread Disease W.L.,41-50,1,Tottori,27
Dread Disease W.L.,41-50,1,Toyama,32
Dread Disease W.L.,41-50,1,Wakayama,26
Dread Disease W.L.,41-50,1,Yamagata,33
Dread Disease W.L.,41-50,1,Yamaguchi,75
Dread Disease W.L.,41-50,1,Yamanashi,12
Dread Disease W.L.,41-50,2,Aichi,80
Dread Disease W.L.,41-50,2,Akita,21
Dread Disease W.L.,41-50,2,Aomori,25
Dread Disease W.L.,41-50,2,Chiba,72
Dread Disease W.L.,41-50,2,Ehime,19
Dread Disease W.L.,41-50,2,Fukui,15
Dread Disease W.L.,41-50,2,Fukuoka,89
Dread Disease W.L.,41-50,2,Fukushima,32
Dread Disease W.L.,41-50,2,Gifu,15
Dread Disease W.L.,41-50,2,Gunma,50
Dread Disease W.L.,41-50,2,Hiroshima,28
Dread Disease W.L.,41-50,2,Hokkaido,102
Dread Disease W.L.,41-50,2,Hyōgo,48
Dread Disease W.L.,41-50,2,Ibaraki,49
Dread Disease W.L.,41-50,2,Ishikawa,29
Dread Disease W.L.,41-50,2,Kagawa,30
Dread Disease W.L.,41-50,2,Kagoshima,68
Dread Disease W.L.,41-50,2,Kanagawa,90
Dread Disease W.L.,41-50,2,Kochi,21
Dread Disease W.L.,41-50,2,Kumamoto,28
Dread Disease W.L.,41-50,2,Kyoto,19
Dread Disease W.L.,41-50,2,Mie,24
Dread Disease W.L.,41-50,2,Miyagi,48
Dread Disease W.L.,41-50,2,Miyazaki,21
Dread Disease W.L.,41-50,2,Nagano,32
Dread Disease W.L.,41-50,2,Naoasaki,25
Dread Disease W.L.,41-50,2,Nara,18
Dread Disease W.L.,41-50,2,Niigata,49
Dread Disease W.L.,41-50,2,Oita,24
Dread Disease W.L.,41-50,2,Okayama,24
Dread Disease W.L.,41-50,2,Okinawa,11
Dread Disease W.L.,41-50,2,Osaka,111
Dread Disease W.L.,41-50,2,Saga,10
Dread Disease W.L.,41-50,2,Saitama,83
Dread Disease W.L.,41-50,2,Shiga,11
Dread Disease W.L.,41-50,2,Shimane,6
Dread Disease W.L.,41-50,2,Shizuoka,39
Dread Disease W.L.,41-50,2,Tochigi,58
Dread Disease W.L.,41-50,2,Tokushima,11
Dread Disease W.L.,41-50,2,Tokyo,196
Dread Disease W.L.,41-50,2,Tottori,26
Dread Disease W.L.,41-50,2,Toyama,18
Dread Disease W.L.,41-50,2,Wakayama,20
Dread Disease W.L.,41-50,2,Yamagata,29
Dread Disease W.L.,41-50,2,Yamaguchi,52
Dread Disease W.L.,41-50,2,Yamanashi,14
Dread Disease W.L.,51-60,1,Aichi,75
Dread Disease W.L.,51-60,1,Akita,27
Dread Disease W.L.,51-60,1,Aomori,29
Dread Disease W.L.,51-60,1,Chiba,68
Dread Disease W.L.,51-60,1,Ehime,17
Dread Disease W.L.,51-60,1,Fukui,8
Dread Disease W.L.,51-60,1,Fukuoka,62
Dread Disease W.L.,51-60,1,Fukushima,36
Dread Disease W.L.,51-60,1,Gifu,14
Dread Disease W.L.,51-60,1,Gunma,27
Dread Disease W.L.,51-60,1,Hiroshima,37
Dread Disease W.L.,51-60,1,Hokkaido,98
Dread Disease W.L.,51-60,1,Hyōgo,47
Dread Disease W.L.,51-60,1,Ibaraki,22
Dread Disease W.L.,51-60,1,Ishikawa,26
Dread Disease W.L.,51-60,1,Kagawa,17
Dread Disease W.L.,51-60,1,Kagoshima,39
Dread Disease W.L.,51-60,1,Kanagawa,92
Dread Disease W.L.,51-60,1,Kochi,18
Dread Disease W.L.,51-60,1,Kumamoto,18
Dread Disease W.L.,51-60,1,Kyoto,23
Dread Disease W.L.,51-60,1,Mie,21
Dread Disease W.L.,51-60,1,Miyagi,56
Dread Disease W.L.,51-60,1,Miyazaki,21
Dread Disease W.L.,51-60,1,Nagano,46
Dread Disease W.L.,51-60,1,Naoasaki,37
Dread Disease W.L.,51-60,1,Nara,21
Dread Disease W.L.,51-60,1,Niigata,39
Dread Disease W.L.,51-60,1,Oita,12
Dread Disease W.L.,51-60,1,Okayama,24
Dread Disease W.L.,51-60,1,Okinawa,5
Dread Disease W.L.,51-60,1,Osaka,117
Dread Disease W.L.,51-60,1,Saga,14
Dread Disease W.L.,51-60,1,Saitama,93
Dread Disease W.L.,51-60,1,Shiga,8
Dread Disease W.L.,51-60,1,Shimane,8
Dread Disease W.L.,51-60,1,Shizuoka,36
Dread Disease W.L.,51-60,1,Tochigi,57
Dread Disease W.L.,51-60,1,Tokushima,8
Dread Disease W.L.,51-60,1,Tokyo,190
Dread Disease W.L.,51-60,1,Tottori,11
Dread Disease W.L.,51-60,1,Toyama,18
Dread Disease W.L.,51-60,1,Wakayama,12
Dread Disease W.L.,51-60,1,Yamagata,11
Dread Disease W.L.,51-60,1,Yamaguchi,31
Dread Disease W.L.,51-60,1,Yamanashi,14
Dread Disease W.L.,51-60,2,Aichi,59
Dread Disease W.L.,51-60,2,Akita,17
Dread Disease W.L.,51-60,2,Aomori,17
Dread Disease W.L.,51-60,2,Chiba,54
Dread Disease W.L.,51-60,2,Ehime,16
Dread Disease W.L.,51-60,2,Fukui,2
Dread Disease W.L.,51-60,2,Fukuoka,78
Dread Disease W.L.,51-60,2,Fukushima,25
Dread Disease W.L.,51-60,2,Gifu,12
Dread Disease W.L.,51-60,2,Gunma,32
Dread Disease W.L.,51-60,2,Hiroshima,21
Dread Disease W.L.,51-60,2,Hokkaido,75
Dread Disease W.L.,51-60,2,Hyōgo,33
Dread Disease W.L.,51-60,2,Ibaraki,32
Dread Disease W.L.,51-60,2,Ishikawa,20
Dread Disease W.L.,51-60,2,Kagawa,30
Dread Disease W.L.,51-60,2,Kagoshima,35
Dread Disease W.L.,51-60,2,Kanagawa,71
Dread Disease W.L.,51-60,2,Kochi,17
Dread Disease W.L.,51-60,2,Kumamoto,16
Dread Disease W.L.,51-60,2,Kyoto,14
Dread Disease W.L.,51-60,2,Mie,16
Dread Disease W.L.,51-60,2,Miyagi,34
Dread Disease W.L.,51-60,2,Miyazaki,23
Dread Disease W.L.,51-60,2,Nagano,35
Dread Disease W.L.,51-60,2,Naoasaki,16
Dread Disease W.L.,51-60,2,Nara,6
Dread Disease W.L.,51-60,2,Niigata,28
Dread Disease W.L.,51-60,2,Oita,11
Dread Disease W.L.,51-60,2,Okayama,22
Dread Disease W.L.,51-60,2,Okinawa,4
Dread Disease W.L.,51-60,2,Osaka,76
Dread Disease W.L.,51-60,2,Saga,7
Dread Disease W.L.,51-60,2,Saitama,57
Dread Disease W.L.,51-60,2,Shiga,11
Dread Disease W.L.,51-60,2,Shimane,8
Dread Disease W.L.,51-60,2,Shizuoka,37
Dread Disease W.L.,51-60,2,Tochigi,40
Dread Disease W.L.,51-60,2,Tokushima,6
Dread Disease W.L.,51-60,2,Tokyo,108
Dread Disease W.L.,51-60,2,Tottori,15
Dread Disease W.L.,51-60,2,Toyama,16
Dread Disease W.L.,51-60,2,Wakayama,9
Dread Disease W.L.,51-60,2,Yamagata,17
Dread Disease W.L.,51-60,2,Yamaguchi,28
Dread Disease W.L.,51-60,2,Yamanashi,7
Dread Disease W.L.,61-64,1,Aichi,10
Dread Disease W.L.,61-64,1,Akita,3
Dread Disease W.L.,61-64,1,Aomori,2
Dread Disease W.L.,61-64,1,Chiba,6
Dread Disease W.L.,61-64,1,Ehime,1
Dread Disease W.L.,61-64,1,Fukui,1
Dread Disease W.L.,61-64,1,Fukuoka,5
Dread Disease W.L.,61-64,1,Fukushima,3
Dread Disease W.L.,61-64,1,Gifu,4
Dread Disease W.L.,61-64,1,Gunma,3
Dread Disease W.L.,61-64,1,Hiroshima,3
Dread Disease W.L.,61-64,1,Hokkaido,7
Dread Disease W.L.,61-64,1,Hyōgo,5
Dread Disease W.L.,61-64,1,Ibaraki,4
Dread Disease W.L.,61-64,1,Kagawa,4
Dread Disease W.L.,61-64,1,Kagoshima,5
Dread Disease W.L.,61-64,1,Kanagawa,12
Dread Disease W.L.,61-64,1,Kumamoto,2
Dread Disease W.L.,61-64,1,Kyoto,1
Dread Disease W.L.,61-64,1,Mie,3
Dread Disease W.L.,61-64,1,Miyagi,2
Dread Disease W.L.,61-64,1,Miyazaki,2
Dread Disease W.L.,61-64,1,Nagano,11
Dread Disease W.L.,61-64,1,Naoasaki,4
Dread Disease W.L.,61-64,1,Nara,3
Dread Disease W.L.,61-64,1,Niigata,5
Dread Disease W.L.,61-64,1,Oita,1
Dread Disease W.L.,61-64,1,Osaka,11
Dread Disease W.L.,61-64,1,Saga,1
Dread Disease W.L.,61-64,1,Saitama,12
Dread Disease W.L.,61-64,1,Shiga,1
Dread Disease W.L.,61-64,1,Shizuoka,9
Dread Disease W.L.,61-64,1,Tochigi,4
Dread Disease W.L.,61-64,1,Tokyo,19
Dread Disease W.L.,61-64,1,Tottori,1
Dread Disease W.L.,61-64,1,Toyama,2
Dread Disease W.L.,61-64,1,Wakayama,1
Dread Disease W.L.,61-64,1,Yamagata,1
Dread Disease W.L.,61-64,1,Yamaguchi,4
Dread Disease W.L.,61-64,1,Yamanashi,1
Dread Disease W.L.,61-64,2,Aichi,4
Dread Disease W.L.,61-64,2,Aomori,6
Dread Disease W.L.,61-64,2,Chiba,4
Dread Disease W.L.,61-64,2,Ehime,1
Dread Disease W.L.,61-64,2,Fukuoka,10
Dread Disease W.L.,61-64,2,Fukushima,1
Dread Disease W.L.,61-64,2,Gifu,3
Dread Disease W.L.,61-64,2,Gunma,5
Dread Disease W.L.,61-64,2,Hiroshima,4
Dread Disease W.L.,61-64,2,Hokkaido,8
Dread Disease W.L.,61-64,2,Hyōgo,5
Dread Disease W.L.,61-64,2,Ibaraki,4
Dread Disease W.L.,61-64,2,Ishikawa,1
Dread Disease W.L.,61-64,2,Kagawa,4
Dread Disease W.L.,61-64,2,Kagoshima,10
Dread Disease W.L.,61-64,2,Kanagawa,12
Dread Disease W.L.,61-64,2,Kochi,3
Dread Disease W.L.,61-64,2,Kumamoto,2
Dread Disease W.L.,61-64,2,Kyoto,1
Dread Disease W.L.,61-64,2,Mie,1
Dread Disease W.L.,61-64,2,Miyagi,5
Dread Disease W.L.,61-64,2,Miyazaki,2
Dread Disease W.L.,61-64,2,Nagano,3
Dread Disease W.L.,61-64,2,Naoasaki,2
Dread Disease W.L.,61-64,2,Nara,1
Dread Disease W.L.,61-64,2,Niigata,8
Dread Disease W.L.,61-64,2,Oita,1
Dread Disease W.L.,61-64,2,Okayama,5
Dread Disease W.L.,61-64,2,Okinawa,2
Dread Disease W.L.,61-64,2,Osaka,4
Dread Disease W.L.,61-64,2,Saga,2
Dread Disease W.L.,61-64,2,Saitama,7
Dread Disease W.L.,61-64,2,Shimane,2
Dread Disease W.L.,61-64,2,Shizuoka,6
Dread Disease W.L.,61-64,2,Tochigi,3
Dread Disease W.L.,61-64,2,Tokyo,23
Dread Disease W.L.,61-64,2,Tottori,1
Dread Disease W.L.,61-64,2,Wakayama,4
Dread Disease W.L.,61-64,2,Yamagata,1
Dread Disease W.L.,61-64,2,Yamaguchi,3
Dread Disease W.L.,61-64,2,Yamanashi,1
Dread Disease W.L.,greater than 64,1,Aichi,7
Dread Disease W.L.,greater than 64,1,Akita,4
Dread Disease W.L.,greater than 64,1,Aomori,2
Dread Disease W.L.,greater than 64,1,Chiba,3
Dread Disease W.L.,greater than 64,1,Ehime,1
Dread Disease W.L.,greater than 64,1,Fukuoka,4
Dread Disease W.L.,greater than 64,1,Fukushima,1
Dread Disease W.L.,greater than 64,1,Gifu,1
Dread Disease W.L.,greater than 64,1,Gunma,3
Dread Disease W.L.,greater than 64,1,Hokkaido,10
Dread Disease W.L.,greater than 64,1,Hyōgo,3
Dread Disease W.L.,greater than 64,1,Ibaraki,2
Dread Disease W.L.,greater than 64,1,Ishikawa,4
Dread Disease W.L.,greater than 64,1,Kagawa,3
Dread Disease W.L.,greater than 64,1,Kagoshima,4
Dread Disease W.L.,greater than 64,1,Kanagawa,7
Dread Disease W.L.,greater than 64,1,Kochi,1
Dread Disease W.L.,greater than 64,1,Kumamoto,1
Dread Disease W.L.,greater than 64,1,Kyoto,1
Dread Disease W.L.,greater than 64,1,Mie,3
Dread Disease W.L.,greater than 64,1,Miyagi,2
Dread Disease W.L.,greater than 64,1,Miyazaki,2
Dread Disease W.L.,greater than 64,1,Nagano,9
Dread Disease W.L.,greater than 64,1,Nara,2
Dread Disease W.L.,greater than 64,1,Oita,1
Dread Disease W.L.,greater than 64,1,Okayama,3
Dread Disease W.L.,greater than 64,1,Osaka,2
Dread Disease W.L.,greater than 64,1,Shizuoka,3
Dread Disease W.L.,greater than 64,1,Tochigi,3
Dread Disease W.L.,greater than 64,1,Tokyo,9
Dread Disease W.L.,greater than 64,1,Yamagata,1
Dread Disease W.L.,greater than 64,1,Yamaguchi,1
Dread Disease W.L.,greater than 64,1,Yamanashi,1
Dread Disease W.L.,greater than 64,2,Aichi,4
Dread Disease W.L.,greater than 64,2,Akita,3
Dread Disease W.L.,greater than 64,2,Chiba,5
Dread Disease W.L.,greater than 64,2,Ehime,4
Dread Disease W.L.,greater than 64,2,Fukui,1
Dread Disease W.L.,greater than 64,2,Fukuoka,6
Dread Disease W.L.,greater than 64,2,Fukushima,2
Dread Disease W.L.,greater than 64,2,Gifu,4
Dread Disease W.L.,greater than 64,2,Gunma,2
Dread Disease W.L.,greater than 64,2,Hiroshima,2
Dread Disease W.L.,greater than 64,2,Hokkaido,5
Dread Disease W.L.,greater than 64,2,Hyōgo,1
Dread Disease W.L.,greater than 64,2,Ibaraki,1
Dread Disease W.L.,greater than 64,2,Ishikawa,1
Dread Disease W.L.,greater than 64,2,Kagawa,2
Dread Disease W.L.,greater than 64,2,Kagoshima,6
Dread Disease W.L.,greater than 64,2,Kanagawa,7
Dread Disease W.L.,greater than 64,2,Kochi,3
Dread Disease W.L.,greater than 64,2,Kumamoto,2
Dread Disease W.L.,greater than 64,2,Mie,2
Dread Disease W.L.,greater than 64,2,Miyagi,3
Dread Disease W.L.,greater than 64,2,Nagano,1
Dread Disease W.L.,greater than 64,2,Naoasaki,3
Dread Disease W.L.,greater than 64,2,Nara,1
Dread Disease W.L.,greater than 64,2,Niigata,2
Dread Disease W.L.,greater than 64,2,Oita,2
Dread Disease W.L.,greater than 64,2,Okayama,5
Dread Disease W.L.,greater than 64,2,Osaka,8
Dread Disease W.L.,greater than 64,2,Saitama,2
Dread Disease W.L.,greater than 64,2,Shizuoka,4
Dread Disease W.L.,greater than 64,2,Tochigi,4
Dread Disease W.L.,greater than 64,2,Tokyo,21
Dread Disease W.L.,greater than 64,2,Tottori,3
Dread Disease W.L.,greater than 64,2,Toyama,2
Dread Disease W.L.,greater than 64,2,Wakayama,1
Dread Disease W.L.,greater than 64,2,Yamagata,1
Dread Disease W.L.,greater than 64,2,Yamaguchi,2
Endowment,18-22,1,Aichi,19
Endowment,18-22,1,Akita,2
Endowment,18-22,1,Aomori,5
Endowment,18-22,1,Chiba,8
Endowment,18-22,1,Ehime,4
Endowment,18-22,1,Fukui,2
Endowment,18-22,1,Fukuoka,14
Endowment,18-22,1,Fukushima,6
Endowment,18-22,1,Gifu,5
Endowment,18-22,1,Gunma,5
Endowment,18-22,1,Hokkaido,13
Endowment,18-22,1,Hyōgo,8
Endowment,18-22,1,Ibaraki,7
Endowment,18-22,1,Ishikawa,11
Endowment,18-22,1,Kagawa,1
Endowment,18-22,1,Kanagawa,17
Endowment,18-22,1,Kochi,2
Endowment,18-22,1,Kumamoto,4
Endowment,18-22,1,Kyoto,5
Endowment,18-22,1,Mie,9
Endowment,18-22,1,Miyagi,2
Endowment,18-22,1,Miyazaki,7
Endowment,18-22,1,Nagano,10
Endowment,18-22,1,Nara,2
Endowment,18-22,1,Niigata,6
Endowment,18-22,1,Oita,1
Endowment,18-22,1,Okayama,2
Endowment,18-22,1,Okinawa,1
Endowment,18-22,1,Osaka,14
Endowment,18-22,1,Saga,5
Endowment,18-22,1,Saitama,24
Endowment,18-22,1,Shimane,1
Endowment,18-22,1,Shizuoka,10
Endowment,18-22,1,Tochigi,2
Endowment,18-22,1,Tokushima,1
Endowment,18-22,1,Tokyo,21
Endowment,18-22,1,Tottori,2
Endowment,18-22,1,Yamagata,3
Endowment,18-22,1,Yamaguchi,3
Endowment,18-22,1,Yamanashi,1
Endowment,18-22,2,Aichi,12
Endowment,18-22,2,Akita,2
Endowment,18-22,2,Aomori,2
Endowment,18-22,2,Chiba,11
Endowment,18-22,2,Ehime,1
Endowment,18-22,2,Fukui,5
Endowment,18-22,2,Fukuoka,23
Endowment,18-22,2,Fukushima,6
Endowment,18-22,2,Gifu,6
Endowment,18-22,2,Gunma,4
Endowment,18-22,2,Hiroshima,6
Endowment,18-22,2,Hokkaido,11
Endowment,18-22,2,Hyōgo,15
Endowment,18-22,2,Ibaraki,6
Endowment,18-22,2,Ishikawa,15
Endowment,18-22,2,Kagawa,3
Endowment,18-22,2,Kagoshima,5
Endowment,18-22,2,Kanagawa,17
Endowment,18-22,2,Kumamoto,3
Endowment,18-22,2,Kyoto,6
Endowment,18-22,2,Mie,3
Endowment,18-22,2,Miyagi,9
Endowment,18-22,2,Miyazaki,8
Endowment,18-22,2,Nagano,8
Endowment,18-22,2,Naoasaki,2
Endowment,18-22,2,Nara,1
Endowment,18-22,2,Niigata,5
Endowment,18-22,2,Oita,2
Endowment,18-22,2,Okayama,6
Endowment,18-22,2,Okinawa,2
Endowment,18-22,2,Osaka,14
Endowment,18-22,2,Saga,3
Endowment,18-22,2,Saitama,15
Endowment,18-22,2,Shiga,1
Endowment,18-22,2,Shizuoka,8
Endowment,18-22,2,Tochigi,3
Endowment,18-22,2,Tokushima,3
Endowment,18-22,2,Tokyo,28
Endowment,18-22,2,Tottori,1
Endowment,18-22,2,Toyama,1
Endowment,18-22,2,Wakayama,1
Endowment,18-22,2,Yamagata,1
Endowment,18-22,2,Yamaguchi,6
Endowment,23-30,1,Aichi,44
Endowment,23-30,1,Akita,8
Endowment,23-30,1,Aomori,14
Endowment,23-30,1,Chiba,41
Endowment,23-30,1,Ehime,13
Endowment,23-30,1,Fukui,9
Endowment,23-30,1,Fukuoka,37
Endowment,23-30,1,Fukushima,10
Endowment,23-30,1,Gifu,11
Endowment,23-30,1,Gunma,8
Endowment,23-30,1,Hiroshima,15
Endowment,23-30,1,Hokkaido,26
Endowment,23-30,1,Hyōgo,31
Endowment,23-30,1,Ibaraki,19
Endowment,23-30,1,Ishikawa,15
Endowment,23-30,1,Kagawa,9
Endowment,23-30,1,Kagoshima,13
Endowment,23-30,1,Kanagawa,67
Endowment,23-30,1,Kochi,2
Endowment,23-30,1,Kumamoto,14
Endowment,23-30,1,Kyoto,23
Endowment,23-30,1,Mie,9
Endowment,23-30,1,Miyagi,21
Endowment,23-30,1,Miyazaki,34
Endowment,23-30,1,Nagano,41
Endowment,23-30,1,Naoasaki,3
Endowment,23-30,1,Nara,5
Endowment,23-30,1,Niigata,7
Endowment,23-30,1,Oita,3
Endowment,23-30,1,Okayama,11
Endowment,23-30,1,Osaka,44
Endowment,23-30,1,Saga,4
Endowment,23-30,1,Saitama,67
Endowment,23-30,1,Shiga,2
Endowment,23-30,1,Shizuoka,27
Endowment,23-30,1,Tochigi,7
Endowment,23-30,1,Tokushima,6
Endowment,23-30,1,Tokyo,131
Endowment,23-30,1,Tottori,3
Endowment,23-30,1,Toyama,8
Endowment,23-30,1,Wakayama,7
Endowment,23-30,1,Yamagata,6
Endowment,23-30,1,Yamaguchi,4
Endowment,23-30,1,Yamanashi,8
Endowment,23-30,2,Aichi,51
Endowment,23-30,2,Akita,9
Endowment,23-30,2,Aomori,7
Endowment,23-30,2,Chiba,39
Endowment,23-30,2,Ehime,18
Endowment,23-30,2,Fukui,5
Endowment,23-30,2,Fukuoka,25
Endowment,23-30,2,Fukushima,10
Endowment,23-30,2,Gifu,12
Endowment,23-30,2,Gunma,10
Endowment,23-30,2,Hiroshima,22
Endowment,23-30,2,Hokkaido,25
Endowment,23-30,2,Hyōgo,23
Endowment,23-30,2,Ibaraki,12
Endowment,23-30,2,Ishikawa,27
Endowment,23-30,2,Kagawa,12
Endowment,23-30,2,Kagoshima,17
Endowment,23-30,2,Kanagawa,70
Endowment,23-30,2,Kochi,4
Endowment,23-30,2,Kumamoto,10
Endowment,23-30,2,Kyoto,10
